,id,score,category,categoryID,name,address,postalcode,city,latitude,longitude,venue_name,venue_latitude,venue_longitude,n_cluster
81,5336fe68498e18d7e65f5803,9.0,Burger Joints,4bf58dd8d48988d16c941735,Cannibale Royale,Handboogstraat 17-A,1012 XM,Amsterdam,52.36794577878491,4.8902845625146085,Coffeeshop New Times,52.370536374030266,4.889128370321583,1
82,4aa7d6d4f964a5207e4d20e3,8.2,Hotels,4bf58dd8d48988d1fa931735,Hotel NH Collection Amsterdam Grand Hotel Krasnapolsky,Dam 9,1012 JS,Amsterdam,52.372807362158746,4.89416009359262,Coffeeshop New Times,52.370536374030266,4.889128370321583,10
83,529634bc11d2ab5263ab848c,8.1,Coffee Shops,4bf58dd8d48988d1e0931735,Starbucks,Damrak 80-81,1012 LN,Amsterdam,52.37420747467302,4.894578877866116,Coffeeshop New Times,52.370536374030266,4.889128370321583,10
84,4a27db7ef964a5201e941fe3,6.4,Fried Chicken Joints,4d4ae6fc7a7b7dea34424761,KFC,Damrak 87-88,1012 LP,Amsterdam,52.37403883,4.89399195,Coffeeshop New Times,52.370536374030266,4.889128370321583,10
85,55f95290498e2b748c9e5358,9.3,Coffee Shops,4bf58dd8d48988d1e0931735,Bocca,Kerkstraat 96-98,1017 GP,Amsterdam,52.36443129817435,4.886863899263005,Coffeeshop New Times,52.370536374030266,4.889128370321583,1
86,4b37945ef964a5207c4225e3,8.5,Cafés,4bf58dd8d48988d16d941735,Blue,Singel 457,1012 WP,Amsterdam,52.367404311076456,4.891495252896678,Coffeeshop New Times,52.370536374030266,4.889128370321583,1
87,54d7c7db498e446845a45fb3,8.7,Turkish Restaurants,4f04af1f2fb6e1c99f3db0bb,Ali Ocakbaşı,Herengracht 558,1017 CG,Amsterdam,52.364872630920786,4.897756576538086,Barney's Lounge,52.36393319338498,4.896062387596505,1
88,4f019124a69d45461f2458e7,8.4,Coffee Shops,4bf58dd8d48988d1e0931735,Starbucks,Utrechtsestraat 9,1017 CV,Amsterdam,52.36607678472145,4.897430803910262,Barney's Lounge,52.36393319338498,4.896062387596505,1
89,4fb28f2be4b0e2be9a5f1f6f,8.1,Italian Restaurants,4bf58dd8d48988d110941735,Vapiano,Amstelstraat 2-4,1017 DA,Amsterdam,52.36612800819601,4.897454374802111,Barney's Lounge,52.36393319338498,4.896062387596505,1
90,594e2a027918711301f68be0,8.3,Bakeries,4bf58dd8d48988d16a941735,van Wonderen Stroopwafels,Kalverstraat 190,1012 XH,Amsterdam,52.3679,4.89163,Barney's Lounge,52.36393319338498,4.896062387596505,1
